DATASET,SERIES_CODE,SERIES_CODE,COUNTRY,INDEX_TYPE,COICOP_1999,TYPE_OF_TRANSFORMATION,FREQUENCY,SCALE,2017,2017-Q1,2017-M01,2017-M02,2017-M03,2017-Q2,2017-M04,2017-M05,2017-M06,2017-Q3,2017-M07,2017-M08,2017-M09,2017-Q4,2017-M10,2017-M11,2017-M12,2018,2018-Q1,2018-M01,2018-M02,2018-M03,2018-Q2,2018-M04,2018-M05,2018-M06,2018-Q3,2018-M07,2018-M08,2018-M09,2018-Q4,2018-M10,2018-M11,2018-M12,2019,2019-Q1,2019-M01,2019-M02,2019-M03,2019-Q2,2019-M04,2019-M05,2019-M06,2019-Q3,2019-M07,2019-M08,2019-M09,2019-Q4,2019-M10,2019-M11,2019-M12,2020,2020-Q1,2020-M01,2020-M02,2020-M03,2020-Q2,2020-M04,2020-M05,2020-M06,2020-Q3,2020-M07,2020-M08,2020-M09,2020-Q4,2020-M10,2020-M11,2020-M12,2021,2021-Q1,2021-M01,2021-M02,2021-M03,2021-Q2,2021-M04,2021-M05,2021-M06,2021-Q3,2021-M07,2021-M08,2021-M09,2021-Q4,2021-M10,2021-M11,2021-M12,2022,2022-Q1,2022-M01,2022-M02,2022-M03,2022-Q2,2022-M04,2022-M05,2022-M06,2022-Q3,2022-M07,2022-M08,2022-M09,2022-Q4,2022-M10,2022-M11,2022-M12,2023,2023-Q1,2023-M01,2023-M02,2023-M03,2023-Q2,2023-M04,2023-M05,2023-M06,2023-Q3,2023-M07,2023-M08,2023-M09,2023-Q4,2023-M10,2023-M11,2023-M12,2024,2024-Q1,2024-M01,2024-M02,2024-M03,2024-Q2,2024-M04,2024-M05,2024-M06,2024-Q3,2024-M07,2024-M08,2024-M09,2024-Q4,2024-M10,2024-M11,2024-M12,2025,2025-Q1,2025-M01,2025-M02,2025-M03,2025-Q2,2025-M04,2025-M05,2025-M06,2025-Q3,2025-M07,2025-M08,2025-M09,2025-Q4,2025-M10,2025-M11,2025-M12
IMF.STA:CPI(5.0.0),EGY.CPI.CP11.POP_PCH_PA_PT.M,EGY.CPI.CP11.POP_PCH_PA_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),Restaurants and hotels,"Period average, Period-over-period percent change",Monthly,Units,,,2.311560544287329,1.826000208,0.7811883517983154,,1.038052207,0,0.5384210300344948,,9.024022290572207,0,0,,0.053400926,0,0,,,0,0.2484448463800001,0,,0.7417984698512419,0.3552934884697933,2.105367660061411,,4.072144073453028,0.9392649333165468,0.5355105393898645,,0.252260026,0.4306881782571373,0.317030998,,,0.9232254419631022,0.8147164768074958,0.484053014,,0.2754403493829267,1.998304898566645,1.189286674,,2.042574364782294,0.306514747,0.2935284467636455,,1.930355737044116,0.2956507819451382,-0.127171801,,,0.3491038951882094,1.131971286568379,0.4898639732692182,,0.290135337,0.1628373650317464,0.5127231968951868,,2.958120115582201,0.1141052429573281,0.059839692,,0.3102663052943441,0.3414853760089156,-0.016418696,,,0.1405121287523096,0.092976421,0.1264900842915918,,0.084889643,0.1696352841391009,0.1693480101608806,,0.169061708,0.1687763713080169,0.5054759898904802,,0.083822297,0.9212730318257956,0.3319502074688797,,,0.4962779156327543,0.9053497942386831,6.443719412724307,,2.145593869731801,2.700675168792198,1.680058436815194,,1.221264367816092,1.916252661,3.830083565,,2.816901408450704,2.804957599478147,2.093908629441624,,,7.395898073337477,6.539351851851852,3.585008148,,2.569480859989512,2.709611452,1.791936286709806,,2.542787286,0.3814973772055317,1.330166270783848,,2.344116268166901,0.8245533669262483,2.771467514766015,,,1.414677276746242,12.59808195292066,3.135888502,,1.801801801801802,0.5530973451327434,1.026769343601027,,2.032667876588022,1.778726431874778,1.363159734358616,,1.137931034482759,0.4091374019774974,1.494057724957555,,,1.037136165941787,0.5629139072847682,0.8561080013170892,,3.525954946131244,1.419110690633869,0.4664179104477612,,0.2476013618074899,0.5248533497993208,0.9213759213759214,,0.4084988637897139,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP04.WGT_PT.M,EGY.CPI.CP04.WGT_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),"Housing, water, electricity, gas and other fuels","Weight, Percent",Monthly,Units,,,18.04881951180488,18.04881951180488,18.04881951180488,,18.04881951180488,18.04881951180488,18.04881951180488,,18.04881951180488,18.04881951180488,18.04881951180488,,18.04881951180488,18.04881951180488,18.04881951180488,,,18.04881951180488,18.04881951180488,18.04881951180488,,18.04881951180488,18.04881951180488,18.04881951180488,,18.04881951180488,18.04881951180488,18.04881951180488,,18.04881951180488,18.04881951180488,18.04881951180488,,,18.04881951180488,18.04881951180488,18.04881951180488,,18.04881951180488,18.04881951180488,18.04881951180488,,18.04881951180488,18.04881951180488,18.04881951180488,,18.04881951180488,18.04881951180488,18.04881951180488,,,18.04881951180488,18.04881951180488,18.04881951180488,,18.04881951180488,18.04881951180488,18.04881951180488,,18.04881951180488,18.04881951180488,18.04881951180488,,18.04881951180488,18.04881951180488,18.04881951180488,,,18.04881951180488,18.04881951180488,18.04881951180488,,18.04881951180488,18.04881951180488,18.04881951180488,,18.04881951180488,18.04881951180488,18.04881951180488,,18.04881951180488,18.04881951180488,18.04881951180488,,,18.04881951180488,18.04881951180488,18.04881951180488,,18.04881951180488,18.04881951180488,18.04881951180488,,18.04881951180488,18.04881951180488,18.04881951180488,,18.04881951180488,18.04881951180488,18.04881951180488,,,18.04881951180488,18.04881951180488,18.04881951180488,,18.04881951180488,18.04881951180488,18.04881951180488,,18.04881951180488,18.04881951180488,18.04881951180488,,18.04881951180488,18.04881951180488,18.04881951180488,,,18.04881951180488,18.04881951180488,18.04881951180488,,18.04881951180488,18.04881951180488,18.04881951180488,,18.04881951180488,18.04881951180488,18.04881951180488,,18.04881951180488,18.04881951180488,18.04881951180488,,,18.04881951180488,18.04881951180488,18.04881951180488,,18.04881951180488,18.04881951180488,18.04881951180488,,18.05180518051805,18.05180518051805,18.04881951180488,,18.04881951180488,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP06.YOY_PCH_PA_PT.M,EGY.CPI.CP06.YOY_PCH_PA_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),Health,"Period average, Year-over-year (YOY) percent change",Monthly,Units,,,32.92429895630558,35.57914929033009,30.18813574503964,,30.18813574503964,12.66119415134709,12.66119415134709,,21.20917355049224,21.20917355049224,21.20917355049224,,21.07122739478071,14.46920917620529,9.736136502854963,,,9.736136502854963,7.587332500365603,7.587332500365603,,7.533990977712351,11.23517315641519,11.26503587,,3.835623083784228,3.955926198221131,3.980241687859787,,4.218974026774539,4.420465647061283,4.489895501681834,,,5.053170205472387,5.381232123331431,5.547145768810244,,5.744540959410507,5.631021094924139,5.724438297849492,,5.502204718497709,7.513326848546292,11.23570273013705,,11.71522471120604,11.66548268342885,11.81602590006817,,,11.65925245342661,11.48071386089835,11.63538354,,11.70815076160831,8.278926191224381,9.059577662765081,,9.295583926,9.712791633767089,6.370982517367385,,5.745033846040743,5.651797311,5.479520608993101,,,5.316625469694728,5.223104982636997,5.133703641486318,,5.010406134409845,4.933101381680601,4.327234796369642,,3.990061233076384,1.625130803479986,1.629304294472195,,1.730168267829414,2.524536626288138,2.656679071621906,,,2.749125152373699,2.855055132676994,3.063829787234043,,3.401360544217687,3.993203058623619,4.237288136,,4.995766299745978,5.668358714043993,7.166947723440135,,8.080808080808081,11.18530884808013,12.33333333333333,,,14.03654485049834,16.00331674958541,16.84558216350124,,16.77631578947368,16.66666666666667,17.72357723577236,,21.85483870967742,21.53722978382706,20.06294256490952,,19.00311526479751,15.01501501501502,14.31750741839763,,,12.81864530225783,24.37455325232309,26.07773851590106,,26.26760563380282,25.84033613445378,27.55524861878453,,22.43547319655857,26.54808959156785,28.24377457,,32.19895287958115,32.44125326370757,37.24853991,,,43.12459651387992,28.27586206896552,25.39237668161435,,35.02509760178472,41.68057874234836,38.33243096913914,,38.43243243243243,33.88859968766268,32.24322943280531,,28.35960358,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP12.YOY_PCH_PA_PT.M,EGY.CPI.CP12.YOY_PCH_PA_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),Miscellaneous goods and services,"Period average, Year-over-year (YOY) percent change",Monthly,Units,,,30.71756368769496,35.96610551381927,36.65870637877171,,33.52979799180268,32.34903194459456,31.91923422281759,,25.26930387715293,22.93884050155583,23.29087433565084,,19.45881253779615,27.64542385,26.22098425451516,,,23.33673109090293,17.68552111427384,16.50140231858869,,16.65686600597401,16.76239767475182,16.73291308360834,,20.09196008330373,20.86077240379968,18.85649749096334,,19.45741898,8.155444473718512,8.400894956199461,,,7.942379178509444,8.107521051811328,7.930275804916821,,8.240112913585359,8.058246881075546,8.221766411,,6.768435076784429,6.833201553031727,6.114276142423743,,5.856083143439611,5.638192972109136,5.422746566340838,,,3.696105327686309,3.693275591,4.361125272896198,,3.735268768076927,3.842615537034194,4.374652058606543,,3.898211116611367,3.074340359042943,3.870923600278231,,8.703841578611906,8.286293213007917,7.948724648818698,,,7.731322522,7.721095813112196,7.170157707098736,,7.447398133155737,7.608753471956538,6.905089479533449,,7.568181186466567,7.591879100625338,7.018911057107349,,2.295983227,2.701150653,3.570721400367683,,,3.642808235319705,4.064296567405417,5.648720211827008,,7.475813544415128,8.955223880597015,10.60473269062226,,10.20761246,11.32238547968885,13.97756686798965,,15.07321274763135,16.75257731958763,18.63247863247863,,,22.93265132139812,26.03901611535199,28.98913952,,28.06873977086743,28.04190169218372,28.05071315372425,,28.64992150706436,28.57142857142857,26.79788039364118,,27.02095808383234,26.34289919058131,26.00864553314121,,,23.57836338418863,25.10094212651413,21.63212435233161,,22.30031948881789,21.83763373190686,21.10148514851485,,20.62233068944478,21.67874396135266,21.49253731343284,,21.80318208603418,21.78217821782178,20.41166380789022,,,19.75308641975309,15.49220010758472,14.96272630457934,,14.47230929989551,14.41115702479339,13.74552887072049,,13.55589276681841,12.00992555831266,11.94103194103194,,10.96576893,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP04.POP_PCH_PA_PT.M,EGY.CPI.CP04.POP_PCH_PA_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),"Housing, water, electricity, gas and other fuels","Period average, Period-over-period percent change",Monthly,Units,,,1.082130931267307,0.1911855642253163,0,,0,0,0,,2.066062027301396,4.274438428253611,3.722121182725727,,0,0,0,,,0.2121476822415008,0,0,,-0.037635366,0.045260296,6.980001512378714,,5.167328081500155,1.610227508942647,0.2249270431770666,,-0.008448852,-0.00961252,0.09913099,,,0.2204634196995681,0.000684359,-0.006787002,,0.058071469,0.026149078,0.004569645,,7.447039153077949,0.1145493278213382,-3.383137937,,0.071143586,0.2445224373543032,0.007098382,,,0.2077654486892405,0.078617003,0.1072343495575099,,0.3868187199963029,-0.063310149,0.6072167335363012,,2.165653167890081,0.097173514,0.6035834836443926,,0.2694285114103095,-0.212651217,0.1153735613074965,,,0.056216335,0.4656260399465828,-0.246455645,,0,0.5474452554744526,-0.090744102,,2.452316076294278,0,0,,0,0.4432624113475177,0.52956752,,,0.5267778753292362,0.087336245,0.087260035,,0.8718395815170009,2.247191011235955,0.169061708,,0.1687763713080169,0.3369839932603201,0.5037783375314861,,0.3341687552213868,0.4163197335553705,0.5804311774461028,,,0.6595218466611707,1.228501228501229,0.5663430420711974,,0.5631536604987932,0.64,0.39745628,,0.395882819,0.6309148264984227,0.4702194357366771,,0.468018721,0.2329192546583851,0.3098373353989156,,,3.243243243243243,1.645474943904263,0.3679175864606328,,0.9530791788856305,0.4357298474945534,0.3615328994938539,,0.3602305475504323,0.3589375448671931,4.577968526466381,,1.573187414500684,1.279461279461279,0.7978723404255319,,,0.7255936675461741,0.3929273084479371,0.5218525766470972,,1.817001947,0.828553219,1.453855879,,0.6230529595015576,0.6191950464396285,6.276923076923077,,9.290196343161552,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP04.WGT.M,EGY.CPI.CP04.WGT.M,"Egypt, Arab Republic of",Consumer price index (CPI),"Housing, water, electricity, gas and other fuels",Weight,Monthly,Units,,,18.049,18.049,18.049,,18.049,18.049,18.049,,18.049,18.049,18.049,,18.049,18.049,18.049,,,18.049,18.049,18.049,,18.049,18.049,18.049,,18.049,18.049,18.049,,18.049,18.049,18.049,,,18.049,18.049,18.049,,18.049,18.049,18.049,,18.049,18.049,18.049,,18.049,18.049,18.049,,,18.049,18.049,18.049,,18.049,18.049,18.049,,18.049,18.049,18.049,,18.049,18.049,18.049,,,18.049,18.049,18.049,,18.049,18.049,18.049,,18.049,18.049,18.049,,18.049,18.049,18.049,,,18.049,18.049,18.049,,18.049,18.049,18.049,,18.049,18.049,18.049,,18.049,18.049,18.049,,,18.049,18.049,18.049,,18.049,18.049,18.049,,18.049,18.049,18.049,,18.049,18.049,18.049,,,18.049,18.049,18.049,,18.049,18.049,18.049,,18.049,18.049,18.049,,18.049,18.049,18.049,,,18.049,18.049,18.049,,18.049,18.049,18.049,,18.05,18.05,18.049,,18.049,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP09.POP_PCH_PA_PT.M,EGY.CPI.CP09.POP_PCH_PA_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),Recreation and culture,"Period average, Period-over-period percent change",Monthly,Units,,,0.790592581,0.021784568,3.619474005100163,,0,26.55357248471049,1.910242712809056,,0.9792757001067366,0,2.141869802507384,,0.7908967478665323,0,0,,,0,0,3.446533622493118,,0.7593454092901498,0.096557844,-1.137076485,,3.372787412568876,0.1354905348403327,0.3709378096759908,,0.8311407615950801,0.073419047,0.011023244,,,0.074939755,0.015255825,0.008425052,,3.020959419620139,0.8479865357303251,8.079374070058324,,0.017587091,0.1654954988520195,-5.602281622,,8.376095939557974,-1.241864017,0.063732912,,,-0.072737985,-0.173405707,0.1573274573780529,,0.1243368911293345,0.008430339,0.2236744700184544,,0.4741974759305665,-0.14943648,0.3483382608566582,,3.395522009456554,0.011318429,0.060055327,,,0.035728067,-0.113965828,0.054329157,,0.1705029838022165,0.3404255319148936,2.374893977947413,,4.971002485501243,0.078926598,0.078864353,,5.988967691095351,0.074349442,0,,,0.074294205,0.07423905,11.35014836795252,,1.865423051299134,0.3270111183780249,1.303780964797914,,0.1930501930501931,2.376364804110469,-4.140526976,,12.23821989528796,1.224489795918367,-3.168202765,,,2.141582391,7.862550960978451,1.295896328293737,,0.373134328,2.071163037705789,2.185223725,,2.443991853360489,0,1.888667992047714,,0.4878048780487805,0.4368932038834951,0.4349927501208313,,,0.5293551491819057,27.52513164193394,1.989489489489489,,0.1472211998527788,10.62109518559353,0.7641196013289037,,-3.626772173,1.231611358193637,1.453193646502197,,0.3664223850766156,0.829737803,0.2633311389071758,,,0.2954694681549573,6.350245499181669,0.1231148045552478,,1.045189056255764,7.240644965,0.7943262411347518,,0.5066141289051506,-2.828339401,0.1440922190201729,,-0.001096952,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP07.YOY_PCH_PA_PT.M,EGY.CPI.CP07.YOY_PCH_PA_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),Transport,"Period average, Year-over-year (YOY) percent change",Monthly,Units,,,25.10521324,28.81493281,28.16786989173738,,27.52858465148626,25.85584944967453,25.88125181479643,,38.79589948107348,38.42430290825897,37.61067186905568,,35.40707935439174,19.45577945892196,18.20632361272178,,,16.44937640584317,13.09577041549874,13.31976876464051,,13.75026119891655,15.54493640555569,55.07045659871157,,40.51551281715488,38.07011604908601,38.68631530628737,,38.53907802267326,38.91230368093262,39.06091909665304,,,39.34161664295358,39.54141704631501,39.61879473232946,,39.06577245154176,36.87065241,2.058731412513226,,8.693088150017861,8.896266439,16.64560318989566,,16.27460636894499,16.03288946859428,15.97508836244321,,,16.23602134435857,16.05492581159273,15.34108045103448,,13.54983362127172,14.56466432776183,14.94761527273389,,7.603987310849147,8.925532893241103,3.565128737781935,,4.102496224175845,4.083473361,4.118764999718967,,,3.580253961083486,3.617155834073054,3.912405290670978,,7.213241250491209,6.899541882343624,6.530339249479702,,6.519110480944581,5.437955296132492,3.566306472589405,,4.217077895614955,4.421445216886236,4.823649740960995,,,4.920303947409969,5.725409820895963,6.141078838174274,,6.290849673202614,5.844155844155844,6.326034063260341,,17.03163017,17.80821917808219,17.88291900561347,,17.43630573248408,17.87132644956315,18.02371541501976,,,18.89328063241107,18.90196078431373,20.25019546520719,,19.13912375,24.92331288343558,25.24790236460717,,14.13721413721414,13.33789329685363,12.92517006802721,,12.94915254237288,14.89218329,14.86939048894843,,,16.55585106382979,17.21635883905013,16.18985695708713,,23.54838709677419,18.10926949048496,17.53958587088916,,17.91135397692775,31.01991550995775,31.86746987951807,,31.63265306122449,38.06451612903226,37.90087463556851,,,35.93839132915003,34.27124366910523,33.96754336877448,,37.38903394255875,42.0997921,42.17616580310881,,41.45211122554068,26.71579917088899,26.03928734582001,,25.99945296429457,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP09.WGT.M,EGY.CPI.CP09.WGT.M,"Egypt, Arab Republic of",Consumer price index (CPI),Recreation and culture,Weight,Monthly,Units,,,2.104,2.104,2.104,,2.104,2.104,2.104,,2.104,2.104,2.104,,2.104,2.104,2.104,,,2.104,2.104,2.104,,2.104,2.104,2.104,,2.104,2.104,2.104,,2.104,2.104,2.104,,,2.104,2.104,2.104,,2.104,2.104,2.104,,2.104,2.104,2.104,,2.104,2.104,2.104,,,2.104,2.104,2.104,,2.104,2.104,2.104,,2.104,2.104,2.104,,2.104,2.104,2.104,,,2.104,2.104,2.104,,2.104,2.104,2.104,,2.104,2.104,2.104,,2.104,2.104,2.104,,,2.104,2.104,2.104,,2.104,2.104,2.104,,2.104,2.104,2.104,,2.104,2.104,2.104,,,2.104,2.104,2.104,,2.104,2.104,2.104,,2.104,2.104,2.104,,2.104,2.104,2.104,,,2.104,2.104,2.104,,2.104,2.104,2.104,,2.104,2.104,2.104,,2.104,2.104,2.104,,,2.104,2.104,2.104,,2.104,2.104,2.104,,2.1,2.1,2.104,,2.104,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP07.WGT_PT.M,EGY.CPI.CP07.WGT_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),Transport,"Weight, Percent",Monthly,Units,,,6.050939490605094,6.050939490605094,6.050939490605094,,6.050939490605094,6.050939490605094,6.050939490605094,,6.050939490605094,6.050939490605094,6.050939490605094,,6.050939490605094,6.050939490605094,6.050939490605094,,,6.050939490605094,6.050939490605094,6.050939490605094,,6.050939490605094,6.050939490605094,6.050939490605094,,6.050939490605094,6.050939490605094,6.050939490605094,,6.050939490605094,6.050939490605094,6.050939490605094,,,6.050939490605094,6.050939490605094,6.050939490605094,,6.050939490605094,6.050939490605094,6.050939490605094,,6.050939490605094,6.050939490605094,6.050939490605094,,6.050939490605094,6.050939490605094,6.050939490605094,,,6.050939490605094,6.050939490605094,6.050939490605094,,6.050939490605094,6.050939490605094,6.050939490605094,,6.050939490605094,6.050939490605094,6.050939490605094,,6.050939490605094,6.050939490605094,6.050939490605094,,,6.050939490605094,6.050939490605094,6.050939490605094,,6.050939490605094,6.050939490605094,6.050939490605094,,6.050939490605094,6.050939490605094,6.050939490605094,,6.050939490605094,6.050939490605094,6.050939490605094,,,6.050939490605094,6.050939490605094,6.050939490605094,,6.050939490605094,6.050939490605094,6.050939490605094,,6.050939490605094,6.050939490605094,6.050939490605094,,6.050939490605094,6.050939490605094,6.050939490605094,,,6.050939490605094,6.050939490605094,6.050939490605094,,6.050939490605094,6.050939490605094,6.050939490605094,,6.050939490605094,6.050939490605094,6.050939490605094,,6.050939490605094,6.050939490605094,6.050939490605094,,,6.050939490605094,6.050939490605094,6.050939490605094,,6.050939490605094,6.050939490605094,6.050939490605094,,6.050939490605094,6.050939490605094,6.050939490605094,,6.050939490605094,6.050939490605094,6.050939490605094,,,6.050939490605094,6.050939490605094,6.050939490605094,,6.050939490605094,6.050939490605094,6.050939490605094,,6.050605060506051,6.050605060506051,6.050939490605094,,6.050939490605094,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP07.POP_PCH_PA_PT.M,EGY.CPI.CP07.POP_PCH_PA_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),Transport,"Period average, Period-over-period percent change",Monthly,Units,,,1.508764805021705,2.965279760705221,0,,0.020210725,0.0804125,0.020183698,,10.70580923,2.035536599298839,0,,0,0,0,,,0,0,0.1980607659498108,,0.400179238,1.659414016583311,34.2350088,,0.3149400438855596,0.2598083083393836,0.4462944443258719,,-0.10616569,0.2694009976003145,0.1069850630810793,,,0.2018522156504937,0.1433888942693943,0.2536220053962446,,0.002499712,0.054744418,0.093442007,,6.835941129647899,0.4472223993707965,7.594309582683605,,-0.423882723,0.060956441,0.057117353,,,0.4272969077930038,-0.012634343,-0.363030691,,-1.550538979,0.9489652520271814,0.4280205477116064,,0.010541553,1.680871693815175,2.299417110079828,,0.092787014,0.042672097,0.091043773,,,-0.092121546,0.022987514,-0.079122483,,1.576763485477178,0.6535947712418301,0.081168831,,0,0.6488240064882401,0.483481064,,0.7217321571772253,0.2388535031847134,0.4765687053216839,,,0,0.7905138339920949,0.3137254901960784,,1.720093823299453,0.2305918524212145,0.5368098159509202,,10.06864988558352,1.316701316701317,0.5471956224350205,,0.3401360544217687,0.6101694915254237,0.6064690026954178,,,0.7367716008037508,0.7978723404255319,1.451187335092348,,0.7802340702210663,5.096774193548387,0.7980356046654389,,0.3045066991473812,0.6071645415907711,0.1810500905250453,,0.3614457831325301,2.340936375,0.5865102639296188,,,2.215743440233236,1.369081574443811,0.5627462014631401,,7.162842753217683,0.4699738903394256,0.3118503118503119,,0.6217616580310881,11.79196704428424,0.8291110087517273,,0.1827318410232983,7.341541267669859,0.4672897196261682,,,0.7610993657505285,0.1258917331095258,0.3352891869237217,,9.899749373433584,3.914861269479285,0.365764448,,0.1093294460641399,0.1456133964324718,0.2908033442384587,,0.1510693550916999,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP07.WGT.M,EGY.CPI.CP07.WGT.M,"Egypt, Arab Republic of",Consumer price index (CPI),Transport,Weight,Monthly,Units,,,6.051,6.051,6.051,,6.051,6.051,6.051,,6.051,6.051,6.051,,6.051,6.051,6.051,,,6.051,6.051,6.051,,6.051,6.051,6.051,,6.051,6.051,6.051,,6.051,6.051,6.051,,,6.051,6.051,6.051,,6.051,6.051,6.051,,6.051,6.051,6.051,,6.051,6.051,6.051,,,6.051,6.051,6.051,,6.051,6.051,6.051,,6.051,6.051,6.051,,6.051,6.051,6.051,,,6.051,6.051,6.051,,6.051,6.051,6.051,,6.051,6.051,6.051,,6.051,6.051,6.051,,,6.051,6.051,6.051,,6.051,6.051,6.051,,6.051,6.051,6.051,,6.051,6.051,6.051,,,6.051,6.051,6.051,,6.051,6.051,6.051,,6.051,6.051,6.051,,6.051,6.051,6.051,,,6.051,6.051,6.051,,6.051,6.051,6.051,,6.051,6.051,6.051,,6.051,6.051,6.051,,,6.051,6.051,6.051,,6.051,6.051,6.051,,6.05,6.05,6.051,,6.051,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP09.YOY_PCH_PA_PT.M,EGY.CPI.CP09.YOY_PCH_PA_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),Recreation and culture,"Period average, Year-over-year (YOY) percent change",Monthly,Units,,,16.18596230907231,16.25686217841787,19.87427520419141,,19.86158087848329,47.92108999922148,48.28873911,,47.94150692204279,41.06845624812873,42.39772191761137,,41.60676821426029,40.42455795087345,40.05724856639565,,,38.95865178,38.92838682620117,38.69651604512077,,39.74970167255477,10.53393296254888,7.228748253754878,,9.770391210476394,9.919119700623794,8.013346034,,8.056473843635572,8.135807876602002,8.147727950756608,,,8.228773593625398,8.245284786185166,4.647686797030668,,6.996577350531303,7.799804752484964,17.84939195,,14.02432030573289,14.05848696940985,7.270701724327112,,15.29751398000025,13.78213787994974,13.84210545671758,,,13.67411190165133,13.45968529307367,13.62861526,,10.43373910495846,9.514381830785144,1.554379351597505,,2.018005655579052,1.697249169540533,8.108015058011797,,3.139761156955639,4.448543840137182,4.444705102769909,,,4.558074614,4.620331764211639,4.512743865525059,,4.560933398,4.908041408643555,7.159807035979484,,11.95583197780056,12.21188039128453,11.91054830740552,,14.71757440096425,14.78987386764487,14.72097780896832,,,14.76520545762893,14.98144561218106,27.96248934356351,,30.12765957446809,30.11026293469042,28.74896437448219,,22.8887135,25.70977917981073,20.40977147360126,,27.50929368,28.97473997028232,24.88855869242199,,,27.46844840386043,37.38872403560831,24.98334443704197,,23.15238718116416,25.29335071707953,26.38352638352638,,29.22286448298009,26.22333751568381,34.16230366492147,,20.11661807580175,19.18202764976959,23.61689470553242,,,21.66569598136284,43.84449244060475,44.82942430703625,,44.50345193839618,56.60770031217482,54.42973523421589,,45.27833001988072,47.06759443,46.43902439,,46.26213592,46.83421942967617,46.58325313,,,46.24222115844902,21.95945945945946,19.72764078027236,,20.80117603822124,17.10963455149502,17.14474118034949,,22.16900444748546,17.26934775261913,15.75616255829447,,15.33228944266047,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP09.WGT_PT.M,EGY.CPI.CP09.WGT_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),Recreation and culture,"Weight, Percent",Monthly,Units,,,2.103978960210398,2.103978960210398,2.103978960210398,,2.103978960210398,2.103978960210398,2.103978960210398,,2.103978960210398,2.103978960210398,2.103978960210398,,2.103978960210398,2.103978960210398,2.103978960210398,,,2.103978960210398,2.103978960210398,2.103978960210398,,2.103978960210398,2.103978960210398,2.103978960210398,,2.103978960210398,2.103978960210398,2.103978960210398,,2.103978960210398,2.103978960210398,2.103978960210398,,,2.103978960210398,2.103978960210398,2.103978960210398,,2.103978960210398,2.103978960210398,2.103978960210398,,2.103978960210398,2.103978960210398,2.103978960210398,,2.103978960210398,2.103978960210398,2.103978960210398,,,2.103978960210398,2.103978960210398,2.103978960210398,,2.103978960210398,2.103978960210398,2.103978960210398,,2.103978960210398,2.103978960210398,2.103978960210398,,2.103978960210398,2.103978960210398,2.103978960210398,,,2.103978960210398,2.103978960210398,2.103978960210398,,2.103978960210398,2.103978960210398,2.103978960210398,,2.103978960210398,2.103978960210398,2.103978960210398,,2.103978960210398,2.103978960210398,2.103978960210398,,,2.103978960210398,2.103978960210398,2.103978960210398,,2.103978960210398,2.103978960210398,2.103978960210398,,2.103978960210398,2.103978960210398,2.103978960210398,,2.103978960210398,2.103978960210398,2.103978960210398,,,2.103978960210398,2.103978960210398,2.103978960210398,,2.103978960210398,2.103978960210398,2.103978960210398,,2.103978960210398,2.103978960210398,2.103978960210398,,2.103978960210398,2.103978960210398,2.103978960210398,,,2.103978960210398,2.103978960210398,2.103978960210398,,2.103978960210398,2.103978960210398,2.103978960210398,,2.103978960210398,2.103978960210398,2.103978960210398,,2.103978960210398,2.103978960210398,2.103978960210398,,,2.103978960210398,2.103978960210398,2.103978960210398,,2.103978960210398,2.103978960210398,2.103978960210398,,2.100210021,2.100210021,2.103978960210398,,2.103978960210398,,
