Date,Open,High,Low,Close,Volume
2017-02-28 00:00:00-05:00,1253.5999755859375,1257.300048828125,1247.199951171875,1252.5999755859375,721
2017-03-01 00:00:00-05:00,1247.800048828125,1248.9000244140625,1236.9000244140625,1248.9000244140625,138
2017-03-02 00:00:00-05:00,1247.199951171875,1247.5999755859375,1230.699951171875,1231.9000244140625,79
2017-03-03 00:00:00-05:00,1231.699951171875,1235.199951171875,1222.9000244140625,1225.5,121
2017-03-06 00:00:00-05:00,1235.199951171875,1235.199951171875,1224.5,1224.5,29
2017-03-07 00:00:00-05:00,1224.300048828125,1225.4000244140625,1213.699951171875,1215.0999755859375,53
2017-03-08 00:00:00-05:00,1212.199951171875,1212.199951171875,1206.699951171875,1208.5,24
2017-03-09 00:00:00-05:00,1204.5,1205.5999755859375,1202.300048828125,1202.4000244140625,37
2017-03-10 00:00:00-05:00,1196.199951171875,1203.300048828125,1196.199951171875,1200.699951171875,3
2017-03-13 00:00:00-04:00,1206.199951171875,1210,1202.300048828125,1202.4000244140625,35
2017-03-14 00:00:00-04:00,1203.0999755859375,1205.9000244140625,1196.800048828125,1201.9000244140625,22
2017-03-15 00:00:00-04:00,1198.199951171875,1221.199951171875,1197.699951171875,1200.0999755859375,36
2017-03-16 00:00:00-04:00,1222.199951171875,1231.4000244140625,1222.199951171875,1226.5,47
2017-03-17 00:00:00-04:00,1227.0999755859375,1230.9000244140625,1227.0999755859375,1229.800048828125,26
2017-03-20 00:00:00-04:00,1229.300048828125,1234.4000244140625,1229.300048828125,1233.5999755859375,23
2017-03-21 00:00:00-04:00,1226.4000244140625,1246.0999755859375,1226.4000244140625,1246.0999755859375,11
2017-03-22 00:00:00-04:00,1247.9000244140625,1249.5,1247.699951171875,1249.300048828125,3
2017-03-23 00:00:00-04:00,1246.4000244140625,1247.5,1244.800048828125,1246.9000244140625,16
2017-03-24 00:00:00-04:00,1248,1248.300048828125,1247.5999755859375,1248.199951171875,3
2017-03-27 00:00:00-04:00,1255.800048828125,1257.699951171875,1253.800048828125,1255.4000244140625,72
2017-03-28 00:00:00-04:00,1255.9000244140625,1255.9000244140625,1255.300048828125,1255.300048828125,19
2017-03-29 00:00:00-04:00,1252.199951171875,1253.4000244140625,1252.0999755859375,1253.4000244140625,190678
2017-03-30 00:00:00-04:00,1253.0999755859375,1253.5999755859375,1241.0999755859375,1245,51328
2017-03-31 00:00:00-04:00,1242.0999755859375,1248.800048828125,1238.699951171875,1247.300048828125,8223
2017-04-03 00:00:00-04:00,1247.5,1252.4000244140625,1243.5999755859375,1250.800048828125,1160
2017-04-04 00:00:00-04:00,1253.0999755859375,1260.300048828125,1253,1255,724
2017-04-05 00:00:00-04:00,1255.4000244140625,1255.4000244140625,1243,1245.4000244140625,907
2017-04-06 00:00:00-04:00,1256.0999755859375,1257.5,1249,1250.300048828125,169
2017-04-07 00:00:00-04:00,1249.5,1269.0999755859375,1249.5,1254.300048828125,445
2017-04-10 00:00:00-04:00,1252.699951171875,1255.199951171875,1246.800048828125,1251.0999755859375,182
2017-04-11 00:00:00-04:00,1254.5,1273.5,1254.5,1271.199951171875,401
2017-04-12 00:00:00-04:00,1275,1285.0999755859375,1272,1275.300048828125,492
2017-04-13 00:00:00-04:00,1285.300048828125,1287.5999755859375,1282,1285.9000244140625,915
2017-04-17 00:00:00-04:00,1291.800048828125,1294.800048828125,1284.300048828125,1289.4000244140625,73
2017-04-18 00:00:00-04:00,1283.9000244140625,1291.699951171875,1278.5999755859375,1291.699951171875,394
2017-04-19 00:00:00-04:00,1288,1288,1274,1281.4000244140625,194
2017-04-20 00:00:00-04:00,1279.699951171875,1281.9000244140625,1276.199951171875,1281.9000244140625,127
2017-04-21 00:00:00-04:00,1279.800048828125,1287.4000244140625,1279.199951171875,1287.4000244140625,474
2017-04-24 00:00:00-04:00,1275,1276.4000244140625,1265,1275.800048828125,605
2017-04-25 00:00:00-04:00,1275.5999755859375,1276.9000244140625,1262.0999755859375,1265.5999755859375,356
2017-04-26 00:00:00-04:00,1266,1266,1262.0999755859375,1262.0999755859375,1156
2017-04-27 00:00:00-04:00,1266.699951171875,1267.199951171875,1262.199951171875,1263.699951171875,206
2017-04-28 00:00:00-04:00,1265.9000244140625,1267.199951171875,1264.699951171875,1266.0999755859375,85
2017-05-01 00:00:00-04:00,1268.699951171875,1269.300048828125,1253.300048828125,1253.300048828125,34
2017-05-02 00:00:00-04:00,1256.199951171875,1256.199951171875,1251.199951171875,1255.0999755859375,90
2017-05-03 00:00:00-04:00,1255.0999755859375,1255.800048828125,1238.699951171875,1246.4000244140625,195
2017-05-04 00:00:00-04:00,1239.800048828125,1239.800048828125,1224.199951171875,1226.5,72
2017-05-05 00:00:00-04:00,1227,1233.699951171875,1224.800048828125,1224.800048828125,16
2017-05-08 00:00:00-04:00,1224,1234,1224,1225.300048828125,43
2017-05-09 00:00:00-04:00,1226.0999755859375,1226.199951171875,1214,1214.300048828125,55
2017-05-10 00:00:00-04:00,1219.800048828125,1220.199951171875,1217.300048828125,1217.300048828125,23
2017-05-11 00:00:00-04:00,1218.5,1222.699951171875,1218.300048828125,1222.699951171875,13
2017-05-12 00:00:00-04:00,1228,1229.5,1226.0999755859375,1226.199951171875,29
2017-05-15 00:00:00-04:00,1227.5,1232.699951171875,1227.5,1228.5999755859375,13
2017-05-16 00:00:00-04:00,1230.4000244140625,1237.300048828125,1230.4000244140625,1235,20
2017-05-17 00:00:00-04:00,1241,1259.199951171875,1240.699951171875,1257.5,26
2017-05-18 00:00:00-04:00,1254.800048828125,1260,1245.800048828125,1251.699951171875,43
2017-05-19 00:00:00-04:00,1252.699951171875,1252.699951171875,1252.699951171875,1252.699951171875,14
2017-05-22 00:00:00-04:00,1251.699951171875,1260.699951171875,1251.699951171875,1260.699951171875,14
2017-05-23 00:00:00-04:00,1261.5,1261.5999755859375,1250.5999755859375,1254.800048828125,20
2017-05-24 00:00:00-04:00,1251.9000244140625,1257.800048828125,1249.699951171875,1252.4000244140625,14
2017-05-25 00:00:00-04:00,1257.0999755859375,1258.300048828125,1255.800048828125,1255.800048828125,11
2017-05-26 00:00:00-04:00,1267.5999755859375,1267.5999755859375,1267.5999755859375,1267.5999755859375,271457
2017-05-30 00:00:00-04:00,1267.4000244140625,1270,1258.4000244140625,1262.0999755859375,129819
2017-05-31 00:00:00-04:00,1262.4000244140625,1273.199951171875,1258.5,1272,2712
2017-06-01 00:00:00-04:00,1268,1269.199951171875,1260.800048828125,1267,825
2017-06-02 00:00:00-04:00,1265.199951171875,1279,1259,1276.800048828125,1732
2017-06-05 00:00:00-04:00,1279.199951171875,1282,1277,1279.300048828125,433
2017-06-06 00:00:00-04:00,1279.4000244140625,1295.199951171875,1279.4000244140625,1294.4000244140625,942
2017-06-07 00:00:00-04:00,1291.5999755859375,1293.0999755859375,1284.300048828125,1290.0999755859375,641
2017-06-08 00:00:00-04:00,1285.4000244140625,1287.5999755859375,1268.0999755859375,1276.300048828125,319
2017-06-09 00:00:00-04:00,1277.9000244140625,1277.9000244140625,1264.5999755859375,1268.5,467
2017-06-12 00:00:00-04:00,1266.4000244140625,1269.300048828125,1263.199951171875,1266.0999755859375,255
2017-06-13 00:00:00-04:00,1264.0999755859375,1266.9000244140625,1259.699951171875,1265.800048828125,150
2017-06-14 00:00:00-04:00,1269.4000244140625,1278,1256.800048828125,1272.800048828125,336
2017-06-15 00:00:00-04:00,1263.199951171875,1264.199951171875,1250.300048828125,1252.199951171875,743
2017-06-16 00:00:00-04:00,1252.800048828125,1255.300048828125,1251.300048828125,1254,34
2017-06-19 00:00:00-04:00,1252.0999755859375,1252.199951171875,1241.9000244140625,1244.199951171875,108
2017-06-20 00:00:00-04:00,1242.199951171875,1245.5,1240.5,1241,75
2017-06-21 00:00:00-04:00,1244.0999755859375,1245,1240,1243.4000244140625,205
2017-06-22 00:00:00-04:00,1251,1252.699951171875,1246.300048828125,1247.5999755859375,156
2017-06-23 00:00:00-04:00,1250,1273.5999755859375,1249.800048828125,1256.199951171875,269
2017-06-26 00:00:00-04:00,1260.199951171875,1260.199951171875,1241.5999755859375,1246.300048828125,194
2017-06-27 00:00:00-04:00,1251.5999755859375,1251.800048828125,1245.9000244140625,1246.4000244140625,111
2017-06-28 00:00:00-04:00,1248.5,1248.5,1248,1248,370
2017-06-29 00:00:00-04:00,1248.199951171875,1250.699951171875,1238.0999755859375,1244.199951171875,540
2017-06-30 00:00:00-04:00,1243.699951171875,1243.699951171875,1239.0999755859375,1240.699951171875,43
2017-07-03 00:00:00-04:00,1236,1236,1217.9000244140625,1217.9000244140625,33
2017-07-05 00:00:00-04:00,1222.5,1225,1217.0999755859375,1220.4000244140625,40
2017-07-06 00:00:00-04:00,1225.0999755859375,1225.0999755859375,1222.199951171875,1222.199951171875,5
2017-07-07 00:00:00-04:00,1219.0999755859375,1220.4000244140625,1208.5999755859375,1208.5999755859375,116
2017-07-10 00:00:00-04:00,1211.4000244140625,1212.0999755859375,1209.5999755859375,1212.0999755859375,28
2017-07-11 00:00:00-04:00,1208.699951171875,1214.9000244140625,1208.699951171875,1213.5999755859375,12
2017-07-12 00:00:00-04:00,1218.300048828125,1219.4000244140625,1217.9000244140625,1218.0999755859375,7
2017-07-13 00:00:00-04:00,1221.4000244140625,1221.4000244140625,1216.300048828125,1216.300048828125,7
2017-07-14 00:00:00-04:00,1214.9000244140625,1227.5,1214.800048828125,1226.5999755859375,23
2017-07-17 00:00:00-04:00,1229.9000244140625,1233.4000244140625,1229.9000244140625,1232.800048828125,7
2017-07-18 00:00:00-04:00,1236.199951171875,1241.199951171875,1236.199951171875,1241.0999755859375,29
2017-07-19 00:00:00-04:00,1240.4000244140625,1241.199951171875,1240.0999755859375,1241.199951171875,3
2017-07-20 00:00:00-04:00,1236.5999755859375,1244.800048828125,1236.5999755859375,1244.800048828125,5
2017-07-21 00:00:00-04:00,1250.699951171875,1254.300048828125,1250.5,1254.300048828125,16
2017-07-24 00:00:00-04:00,1256,1256,1253.9000244140625,1253.9000244140625,8
2017-07-25 00:00:00-04:00,1252.699951171875,1253.5999755859375,1249.199951171875,1251.699951171875,18
2017-07-26 00:00:00-04:00,1244.800048828125,1249,1244.800048828125,1249,7
2017-07-27 00:00:00-04:00,1259.5999755859375,1259.5999755859375,1259.5999755859375,1259.5999755859375,220309
2017-07-28 00:00:00-04:00,1258.4000244140625,1270,1256.9000244140625,1268.4000244140625,64180
2017-07-31 00:00:00-04:00,1268.9000244140625,1270.800048828125,1265.800048828125,1266.5999755859375,7780
2017-08-01 00:00:00-04:00,1268.4000244140625,1273.300048828125,1262,1272.5999755859375,1061
2017-08-02 00:00:00-04:00,1268.5,1272.0999755859375,1262.9000244140625,1271.800048828125,393
2017-08-03 00:00:00-04:00,1265.9000244140625,1269.800048828125,1256.5999755859375,1267.800048828125,878
2017-08-04 00:00:00-04:00,1269,1269.5999755859375,1253.9000244140625,1258.300048828125,521
2017-08-07 00:00:00-04:00,1258.699951171875,1259.0999755859375,1255.300048828125,1258.199951171875,260
2017-08-08 00:00:00-04:00,1256.9000244140625,1264.0999755859375,1251.4000244140625,1256.4000244140625,555
2017-08-09 00:00:00-04:00,1260.199951171875,1277.800048828125,1260.199951171875,1273,574
2017-08-10 00:00:00-04:00,1276.5999755859375,1287.4000244140625,1274.9000244140625,1283.699951171875,608
2017-08-11 00:00:00-04:00,1286.300048828125,1291.0999755859375,1282,1287.699951171875,139
2017-08-14 00:00:00-04:00,1288.4000244140625,1288.4000244140625,1278.800048828125,1284.199951171875,338
2017-08-15 00:00:00-04:00,1280.5,1280.5,1267.4000244140625,1273.699951171875,188
2017-08-16 00:00:00-04:00,1271.300048828125,1282.5999755859375,1269.4000244140625,1276.9000244140625,110
2017-08-17 00:00:00-04:00,1283.800048828125,1288.5,1283.199951171875,1286.4000244140625,43
2017-08-18 00:00:00-04:00,1288.5999755859375,1300.699951171875,1284.300048828125,1285.699951171875,358
2017-08-21 00:00:00-04:00,1285.199951171875,1290.800048828125,1284.699951171875,1290.800048828125,18
2017-08-22 00:00:00-04:00,1287.199951171875,1288.4000244140625,1283.199951171875,1285.0999755859375,100
2017-08-23 00:00:00-04:00,1289.4000244140625,1289.4000244140625,1286.9000244140625,1288.9000244140625,250
2017-08-24 00:00:00-04:00,1288.699951171875,1288.699951171875,1284,1286.5,550
2017-08-25 00:00:00-04:00,1285.4000244140625,1292.699951171875,1280.300048828125,1292.5,280
2017-08-28 00:00:00-04:00,1293.5,1311.300048828125,1293.5,1309.699951171875,145
2017-08-29 00:00:00-04:00,1318.800048828125,1323.800048828125,1313.0999755859375,1313.0999755859375,1178
2017-08-30 00:00:00-04:00,1308.199951171875,1312.5,1304.9000244140625,1308.0999755859375,1178
2017-08-31 00:00:00-04:00,1306.5999755859375,1322.300048828125,1301.699951171875,1316.199951171875,373
2017-09-01 00:00:00-04:00,1320.199951171875,1327.699951171875,1316.9000244140625,1324.5,313
2017-09-05 00:00:00-04:00,1335.199951171875,1339.199951171875,1328.5999755859375,1339.199951171875,39
2017-09-06 00:00:00-04:00,1340,1340.300048828125,1332.5999755859375,1333.9000244140625,20
2017-09-07 00:00:00-04:00,1336.4000244140625,1349,1336.4000244140625,1345.0999755859375,26
2017-09-08 00:00:00-04:00,1351,1355.800048828125,1345.5999755859375,1346,37
2017-09-11 00:00:00-04:00,1331,1331,1327.300048828125,1331,9
2017-09-12 00:00:00-04:00,1327,1328,1325.199951171875,1328,15
2017-09-13 00:00:00-04:00,1323.4000244140625,1323.4000244140625,1323.4000244140625,1323.4000244140625,16
2017-09-14 00:00:00-04:00,1319.5999755859375,1329.300048828125,1319.5999755859375,1324.699951171875,316
2017-09-15 00:00:00-04:00,1320.5999755859375,1321.199951171875,1319.800048828125,1320.4000244140625,15
2017-09-18 00:00:00-04:00,1309.800048828125,1310.4000244140625,1306,1306.300048828125,129
2017-09-19 00:00:00-04:00,1307.9000244140625,1310.300048828125,1305.0999755859375,1306.199951171875,20
2017-09-20 00:00:00-04:00,1312,1312,1298.699951171875,1312,12
2017-09-21 00:00:00-04:00,1299.0999755859375,1304.0999755859375,1290.300048828125,1290.5999755859375,336
2017-09-22 00:00:00-04:00,1295,1295.699951171875,1293.300048828125,1293.300048828125,209
2017-09-25 00:00:00-04:00,1293.0999755859375,1309.199951171875,1291,1306.800048828125,51
2017-09-26 00:00:00-04:00,1304.5,1305.5999755859375,1297,1297,39
2017-09-27 00:00:00-04:00,1283.4000244140625,1283.4000244140625,1283.4000244140625,1283.4000244140625,19488
2017-09-28 00:00:00-04:00,1283.0999755859375,1288,1277,1285.5,5226
2017-09-29 00:00:00-04:00,1284.199951171875,1289.4000244140625,1281.5,1281.5,492
2017-10-02 00:00:00-04:00,1275,1276.0999755859375,1270.4000244140625,1272.699951171875,136
2017-10-03 00:00:00-04:00,1269.699951171875,1273.300048828125,1268.5999755859375,1271.5,192
2017-10-04 00:00:00-04:00,1273.800048828125,1280.800048828125,1270,1273.699951171875,218
2017-10-05 00:00:00-04:00,1277.800048828125,1277.800048828125,1267.5999755859375,1269.9000244140625,36
2017-10-06 00:00:00-04:00,1267.5999755859375,1272,1260.5,1271.5999755859375,46
2017-10-09 00:00:00-04:00,1280.5999755859375,1284,1279,1281.800048828125,19
2017-10-10 00:00:00-04:00,1282.5999755859375,1293,1281.699951171875,1290.5999755859375,18
2017-10-11 00:00:00-04:00,1287.300048828125,1292,1284.9000244140625,1285.800048828125,21
2017-10-12 00:00:00-04:00,1291.5,1294.5,1289.300048828125,1293.300048828125,14
2017-10-13 00:00:00-04:00,1293.300048828125,1301.699951171875,1291.699951171875,1301.5,74
2017-10-16 00:00:00-04:00,1302,1303.800048828125,1291.9000244140625,1299.9000244140625,173
2017-10-17 00:00:00-04:00,1295.0999755859375,1295.0999755859375,1283,1283,571
2017-10-18 00:00:00-04:00,1279.9000244140625,1279.9000244140625,1279.9000244140625,1279.9000244140625,163
2017-10-19 00:00:00-04:00,1286.4000244140625,1286.9000244140625,1285.0999755859375,1286.9000244140625,134
2017-10-20 00:00:00-04:00,1279.5999755859375,1279.5999755859375,1277.4000244140625,1277.4000244140625,304
2017-10-23 00:00:00-04:00,1274.699951171875,1280.800048828125,1271.5,1277.699951171875,115
2017-10-24 00:00:00-04:00,1275.5,1275.5,1273.699951171875,1275,111
2017-10-25 00:00:00-04:00,1269.9000244140625,1275.4000244140625,1269.9000244140625,1275.4000244140625,105
2017-10-26 00:00:00-04:00,1273.5,1273.5,1264.699951171875,1266.300048828125,39
2017-10-27 00:00:00-04:00,1268.4000244140625,1268.5,1267.0999755859375,1268.5,567
2017-10-30 00:00:00-04:00,1270,1274.0999755859375,1267.9000244140625,1274.0999755859375,222
2017-10-31 00:00:00-04:00,1273.0999755859375,1274.5999755859375,1266.0999755859375,1267,235
2017-11-01 00:00:00-04:00,1272.199951171875,1274.800048828125,1270.300048828125,1274.0999755859375,78
2017-11-02 00:00:00-04:00,1274.9000244140625,1274.9000244140625,1274.9000244140625,1274.9000244140625,70
2017-11-03 00:00:00-04:00,1265.300048828125,1267.9000244140625,1265.300048828125,1266.5,75
2017-11-06 00:00:00-05:00,1269,1280.5,1269,1279.4000244140625,128
2017-11-07 00:00:00-05:00,1276.800048828125,1276.800048828125,1270.4000244140625,1273.699951171875,11
2017-11-08 00:00:00-05:00,1275.9000244140625,1284.9000244140625,1274.699951171875,1281.5999755859375,15
2017-11-09 00:00:00-05:00,1279.699951171875,1286.9000244140625,1279.699951171875,1285.5999755859375,18
2017-11-10 00:00:00-05:00,1283.5,1283.5,1272.4000244140625,1272.4000244140625,10
2017-11-13 00:00:00-05:00,1277.300048828125,1277.300048828125,1277,1277.300048828125,3
2017-11-14 00:00:00-05:00,1276.9000244140625,1281.5,1276.9000244140625,1281.5,4
2017-11-15 00:00:00-05:00,1281.4000244140625,1284.699951171875,1275.9000244140625,1276.5,13
2017-11-16 00:00:00-05:00,1277.5,1277.5,1277.4000244140625,1277.4000244140625,43
2017-11-17 00:00:00-05:00,1288.300048828125,1295.800048828125,1288.300048828125,1295.800048828125,1
2017-11-20 00:00:00-05:00,1274.5999755859375,1275.9000244140625,1274.5999755859375,1274.5999755859375,1
2017-11-21 00:00:00-05:00,1281.0999755859375,1281.0999755859375,1281.0999755859375,1281.0999755859375,4
2017-11-22 00:00:00-05:00,1284.699951171875,1291.5999755859375,1282.9000244140625,1291.5999755859375,4
2017-11-24 00:00:00-05:00,1286.699951171875,1286.699951171875,1286.699951171875,1286.699951171875,0
2017-11-27 00:00:00-05:00,1293.800048828125,1293.800048828125,1293.800048828125,1293.800048828125,1
2017-11-28 00:00:00-05:00,1294.699951171875,1294.699951171875,1294.699951171875,1294.699951171875,275442
2017-11-29 00:00:00-05:00,1293.4000244140625,1296.199951171875,1281.0999755859375,1282.0999755859375,47244
2017-11-30 00:00:00-05:00,1283.0999755859375,1284.5,1269.699951171875,1273.199951171875,3049
2017-12-01 00:00:00-05:00,1274.0999755859375,1288.5999755859375,1271,1278.800048828125,823
2017-12-04 00:00:00-05:00,1272.5,1276.0999755859375,1270.300048828125,1274.300048828125,850
2017-12-05 00:00:00-05:00,1275.4000244140625,1275.800048828125,1260,1261.5999755859375,1499
2017-12-06 00:00:00-05:00,1264.9000244140625,1267.800048828125,1261.5999755859375,1262.800048828125,373
2017-12-07 00:00:00-05:00,1262.300048828125,1262.4000244140625,1243.9000244140625,1249.800048828125,358
2017-12-08 00:00:00-05:00,1246.300048828125,1249.300048828125,1241.5,1245.199951171875,157
2017-12-11 00:00:00-05:00,1248.4000244140625,1249.199951171875,1239.9000244140625,1243.699951171875,146
2017-12-12 00:00:00-05:00,1241.300048828125,1244.4000244140625,1236.5,1238.5,692
2017-12-13 00:00:00-05:00,1241.9000244140625,1254.5,1239.800048828125,1245.4000244140625,349
2017-12-14 00:00:00-05:00,1252.9000244140625,1257.699951171875,1250.300048828125,1253.800048828125,139
